match_id,0
6,0.8249484178469306
7,0.7585467679844623
10,0.18704476090206468
13,0.8593788113685302
16,0.23759788034234247
18,0.3794945938333308
19,0.5302653173748687
24,0.5645113414664522
33,0.2120939375875453
37,0.6744700567544397
41,0.15496597075797697
42,0.3243334688585263
55,0.23375808784189145
60,0.6754432376110996
62,0.5525110389873307
63,0.6130817081393575
64,0.0877841365311527
71,0.5559631454044429
72,0.31555875594619603
83,0.5056554837313159
85,0.7831214225207308
89,0.9324318625533108
92,0.7574231017593319
100,0.9606356484723274
102,0.8858393964216384
108,0.5348413300360682
111,0.7745873092825457
126,0.18684560836806627
130,0.05247859679328902
140,0.7912952525666377
141,0.24966988633910275
152,0.8402628497032593
153,0.7449987392647038
159,0.5530498092037216
160,0.5849843732308088
163,0.6003857846402805
178,0.5588687737387751
179,0.3541034626121581
181,0.6800647633169747
196,0.1432006430161092
206,0.11721432843304583
209,0.5490905618409353
216,0.5420589295937013
228,0.07578688022333745
230,0.41943954654818083
242,0.7164078781189047
245,0.16914792391434255
261,0.4986709721587729
274,0.4759181174454794
282,0.7411513072965401
289,0.5218821659003935
296,0.09590030762853488
297,0.6070745155774578
302,0.3025446319214843
304,0.022376945205100193
313,0.7979625487564451
316,0.48059359435474697
317,0.4128383327829822
344,0.8798759468974336
348,0.7487401022858596
352,0.5102909964757254
354,0.557177292636084
361,0.45325397826984376
362,0.2178680980670927
363,0.7422799201735503
365,0.3982432574998904
375,0.2984480726559686
380,0.3183134289161908
384,0.522673462465402
394,0.7787099609274881
399,0.6046978758352501
404,0.7290072658293909
406,0.6466115987252831
430,0.15253376514688394
432,0.3246049117390892
443,0.45937060214672837
463,0.6132074372495885
467,0.5247494412534515
474,0.17861380664041246
488,0.22213367706583462
502,0.9087248221237865
503,0.26427396409148035
507,0.28690678534233277
508,0.3864344902321121
509,0.4480853089483552
516,0.3552879426594489
528,0.2767415667664935
542,0.6037274338652551
547,0.1762206353100822
552,0.5386142787848208
555,0.6123913434837315
561,0.6313574958666777
569,0.8052122893314545
575,0.9501543022033005
576,0.8110803089013832
582,0.1830652989325835
585,0.43909788521638765
586,0.5641675580249556
590,0.8061072334971088
592,0.2247568439775856
598,0.4007619751345594
599,0.26020896949740735
600,0.7289216137958114
601,0.5531888993152412
603,0.3101789055559363
617,0.46701990982481423
628,0.45375861106191384
634,0.13913136178164343
635,0.3073985801415184
639,0.4216741220590264
644,0.6597588983660246
646,0.7397294202385187
650,0.08289133342300765
659,0.8357867524199827
663,0.37051554843822093
668,0.6498269154828311
670,0.40618248723730793
678,0.42175963603263805
679,0.2698572122327828
686,0.7843771083199984
694,0.27460636718993353
696,0.89709522807036
702,0.8935161110284514
709,0.3786113763849861
712,0.3573676851360577
723,0.22111950274374761
729,0.42570552312211707
733,0.733955268517522
735,0.38202622139656317
737,0.3648842435368848
749,0.6909961699377714
752,0.4760876860349854
767,0.9190141490744274
771,0.1187435688075124
778,0.4855278906208533
780,0.748312658926538
790,0.4985790188440728
797,0.3609242829922377
802,0.3233350658911708
805,0.7113561749663304
807,0.7767864090657515
808,0.8459457207445755
811,0.3342704331618798
815,0.1259292781894019
820,0.7522689719684668
838,0.1602437488020862
861,0.1537445854528251
886,0.2252616126283978
889,0.10240708856509444
904,0.6443708724446203
913,0.42550382804372894
928,0.7095729274929082
931,0.6126572938023374
932,0.6749084546412283
945,0.7392340141443096
953,0.8513912045256674
955,0.34808921366129997
970,0.5385417473273738
972,0.4164914135372813
978,0.5752210695719391
982,0.7937534892157563
983,0.7226671676009637
984,0.32581185642220717
987,0.5488420225937202
1000,0.6246266941787132
1006,0.605110269776299
1014,0.7460379458751099
1030,0.5397608647352805
1037,0.7339393244951612
1044,0.6135665918302772
1046,0.7926150166115496
1048,0.4038039507101001
1053,0.8652405157429303
1057,0.6955590613378442
1077,0.8832917209821723
1085,0.9636559033480415
1087,0.740172479155776
1088,0.7360775625088337
1096,0.10794381476364694
1098,0.9600251569903182
1100,0.10298729182772838
1113,0.7200866775026804
1119,0.7245187011369418
1127,0.511838891745377
1142,0.36072590922380443
1148,0.3501548654563601
1157,0.207999712917347
1158,0.7655073180974423
1163,0.4152652606463115
1167,0.6599463170536427
1168,0.34120478479300287
1181,0.05787802180270389
1183,0.22831561681265286
1191,0.568869408678371
1192,0.16539298435349212
1198,0.7836002475860655
1216,0.16566413641203312
1218,0.6615024938434338
1221,0.9657715146728546
1222,0.3235576689858756
1225,0.1457535034696275
1226,0.4396428499872797
1230,0.20190554814627298
1242,0.7470717644061031
1247,0.6719988609068556
1253,0.3239640460038196
1259,0.5995604001749973
1271,0.8657209701685185
1282,0.5308437250477742
1284,0.9495959019233623
1293,0.4034315221665693
1294,0.6053114454091674
1298,0.4400942619754735
1306,0.6094689670935586
1316,0.7205198964564107
1321,0.3160748403401364
1331,0.43415280794168537
1336,0.18537430042916414
1341,0.5559752198915465
1348,0.5062098099191222
1356,0.860514627052915
1384,0.2800686628953061
1389,0.6089987692917861
1391,0.6204903058295266
1413,0.8053754660890176
1419,0.6216932487716696
1426,0.8315288202512459
1440,0.6666093231469872
1445,0.5864968806205303
1465,0.40830145305862153
1470,0.4816267961000713
1472,0.47754293482848376
1484,0.5511596917794674
1485,0.10304084464348234
1486,0.8939943802076644
1488,0.5611536450825471
1498,0.039318243492951516
1508,0.6520203268642922
1518,0.8469237039314723
1526,0.23130997270733103
1527,0.7594435319829878
1528,0.22904265419762235
1540,0.6383933628795956
1546,0.4644162446142939
1551,0.7894763048421736
1564,0.744679522574176
1565,0.8859997939065841
1568,0.931337441896304
1572,0.6512901200233424
1573,0.11124882662213978
1581,0.420664671919647
1585,0.8891981613798671
1588,0.2605810969840839
1595,0.2223803453732073
1596,0.2696982134231228
1603,0.3009115105655148
1615,0.6113902005049792
1621,0.46537972984862896
1623,0.2523522545428643
1630,0.4200125473679997
